symbol,exchange,date,open,high,low,close,volume,resolution,evidence
1603,TWSE,2019-04-19,20.75,20.75,20.75,20.75,0.0,REMOVE_PROVIDER_FORWARD_FILL_OFFICIAL_NO_QUOTE,data/official_daily/TWSE_*.parquet
1603,TWSE,2019-04-22,20.75,20.75,20.75,20.75,0.0,REMOVE_PROVIDER_FORWARD_FILL_OFFICIAL_NO_QUOTE,data/official_daily/TWSE_*.parquet
1603,TWSE,2019-04-23,20.75,20.75,20.75,20.75,0.0,REMOVE_PROVIDER_FORWARD_FILL_OFFICIAL_NO_QUOTE,data/official_daily/TWSE_*.parquet
1603,TWSE,2019-04-24,20.75,20.75,20.75,20.75,0.0,REMOVE_PROVIDER_FORWARD_FILL_OFFICIAL_NO_QUOTE,data/official_daily/TWSE_*.parquet
1603,TWSE,2019-04-25,20.75,20.75,20.75,20.75,0.0,REMOVE_PROVIDER_FORWARD_FILL_OFFICIAL_NO_QUOTE,data/official_daily/TWSE_*.parquet
1603,TWSE,2019-04-26,20.75,20.75,20.75,20.75,0.0,REMOVE_PROVIDER_FORWARD_FILL_OFFICIAL_NO_QUOTE,data/official_daily/TWSE_*.parquet
1603,TWSE,2019-04-29,20.75,20.75,20.75,20.75,0.0,REMOVE_PROVIDER_FORWARD_FILL_OFFICIAL_NO_QUOTE,data/official_daily/TWSE_*.parquet
1603,TWSE,2019-04-30,20.75,20.75,20.75,20.75,0.0,REMOVE_PROVIDER_FORWARD_FILL_OFFICIAL_NO_QUOTE,data/official_daily/TWSE_*.parquet
1603,TWSE,2019-05-02,20.75,20.75,20.75,20.75,0.0,REMOVE_PROVIDER_FORWARD_FILL_OFFICIAL_NO_QUOTE,data/official_daily/TWSE_*.parquet
1603,TWSE,2019-05-03,20.75,20.75,20.75,20.75,0.0,REMOVE_PROVIDER_FORWARD_FILL_OFFICIAL_NO_QUOTE,data/official_daily/TWSE_*.parquet
